,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
32,598.9385,0.0104806067607814,0.0015934918080654,589.7072,0.0459588837969568,0.0001861713419261,588.8826,0.0063048745214154,2.7320933111128624e-05,109.1014508233913,4.881622693139365,8.898550635241046e-05,-31.4,-27.3,145.3,-6.3244922797,55.7983870385,-6.8463102093,56.331330267,72.2482051282,45.2626045979,195.6323717949,115.4271748051,174.8584615385,139.6761837487,4.1914e-06,1.4593e-06,-3.507e-07,5.648e-07,2.204e-06,8.295e-07,-37.8385848098,97.5037740831,36.5751958167,8.0348082733,-2.2493053638,5.9160163632,-5.6312543616,6.6189367788,-2.4706293098,6.9781810215,-39.0209256964,98.2437621794,236.2279214092,32.0421697656,95.2609017013,190.9390772671,-37.7464140243,83.4827275875,5.1
33,595.9851,0.0515483621295558,0.0019901975306809,584.9183,0.0482458280949762,5.935524970841065e-05,588.2195,0.0068160352739612,1.3122784179007668e-05,125.2031342983,28.01628608654846,0.000161016834749,-31.4,-27.3,145.3,-4.3276556523,60.2435965253,-4.7291336308,60.344726015,71.3844354839,47.5658872462,200.4630645161,145.3362280845,173.2837096774,111.1989665584,4.467e-06,1.7956e-06,-2.693e-07,2.797e-07,3.0223e-06,1.3014e-06,-14.5066556361,95.415698162,38.7167596363,7.8381165058,-1.0110518683,5.678097213,-4.0159530322,6.4231659058,-0.9378238962,6.7953277466,-12.3586590086,93.4721372578,237.3876331148,30.4298043584,66.4577800941,154.7967365932,-25.1220836162,65.6771936973,5.7
34,588.1497,0.0974527626832765,0.0014611602100489,580.1994,0.045057326209674,0.0002486651953276,587.5229,0.0070445190263031,5.655606404084977e-06,112.24486729356556,43.22044699028599,0.0001295826700473,-31.4,-27.3,145.3,0.134300021,60.8116316971,1.2333747049,60.6283508747,100.9769,67.6774281677,350.0046,212.7254245802,224.1374,131.6428688127,4.5658e-06,1.8389e-06,-1.614e-07,2.198e-07,2.9789e-06,1.1508e-06,-1.5927617505,91.4405240477,39.8206042786,7.4009706814,-0.6050237278,5.2508566712,-3.2334299527,5.9813232902,0.0900072626,6.2814957582,-2.5563699551,91.8049197314,245.8060163574,31.4494689891,75.2392194659,148.2034572806,-19.699273008,67.561075284,5.5
35,576.7559,0.1192110447516549,0.0004497022906146,576.1002,0.0365030702058338,0.0004501416438838,586.8113,0.0071764146531489,6.440083562769234e-06,86.44528548442787,8.199351282112778,0.0002579958180913,-31.4,-27.3,145.3,12.4530572517,57.9545602915,9.5648434898,58.5520098847,140.9207619048,99.0896671918,436.3665714286,272.5809543667,233.4539047619,86.6737988695,4.6281e-06,1.674e-06,-3.02e-08,1.584e-07,2.7064e-06,8.335e-07,7.0353309564,78.0114359994,40.1925111952,6.7159447845,-0.8736329587,4.593237558,-3.0684908276,5.3074252913,0.2075740598,5.6995630791,5.7130695961,76.3187807008,255.4452312409,30.5850091758,95.6416942301,136.360537581,-20.6038975147,50.384096238,5.9
36,565.3637,0.0993099252363465,0.0017569084848256,573.1215,0.0234098569542739,0.0006017301104584,586.0827,0.0074308000857073,1.648756904900762e-05,77.56370505640169,6.624794615554106,8.881580428026184e-05,-31.4,-27.3,145.3,10.2817700004,79.0961361772,13.8662685239,75.7730156534,147.2594897959,109.7750972315,520.5926530612,390.6348514619,463.5948453608,197.8258327346,4.669e-06,1.6926e-06,9.45e-08,2.657e-07,2.9258e-06,1.0197e-06,-21.2124837789,87.8863235667,39.9228891373,7.2083932984,-1.876304921,5.0758434886,-3.5361790889,5.8007160144,-0.1460321904,6.2429710375,-20.3656392554,87.0394149702,248.5750178019,35.3529919857,122.9439103,161.6536733461,-45.4339987305,144.3778407265,5.3
37,558.2962,0.0405844234438892,0.002872244057738,571.6393,0.0074413218160294,0.0006752229566998,585.312,0.00804297353991,3.59314481351032e-05,68.62723832564,8.160660362650177,8.936466730761691e-05,-31.4,-27.3,145.3,-5.3358120237,95.9603214473,-6.7651975979,95.5044286644,158.7331343284,94.6012449385,598.5952238806,318.4570177673,732.8649253731,305.1837993361,4.7984e-06,1.8726e-06,-1.015e-07,1.746e-07,3.4114e-06,1.3192e-06,-7.3013570206,88.0733271947,40.5422833888,7.0651800031,-1.8331785533,5.0182792575,-2.920531943,5.721309803,0.316807428,6.1819316872,-10.8120168146,89.9774843581,236.506616923,25.3926812337,156.4315932228,166.1817176056,-45.0084821118,150.4974125718,5.9
38,558.2808,0.032585792163887,0.0027346899353534,571.8357,0.0094786411148616,0.0006526349099458,584.4506,0.0092382006373281,6.366304649524261e-05,76.75902492596981,15.351346484924468,8.131786600329816e-05,-31.4,-27.3,145.3,-20.2804696167,96.0689874268,-18.7055812566,95.0215044515,156.9339655172,62.372919133,617.6706896552,192.8221622141,935.3317241379,297.5175315735,5.2124e-06,2.2614e-06,-6.427e-07,4.189e-07,3.6049e-06,1.4953e-06,13.2998855156,75.4692015848,42.2904746382,6.1089996121,-0.61954472,4.1894980453,-1.0362253943,4.8854094179,2.1361588371,5.2830084565,12.6196992103,74.6318353839,213.0464303705,32.7965913065,113.9962168363,78.3210188776,-61.5194536407,39.7213075936,6.0
39,564.9896,0.0884209648161548,0.0014820672040254,573.6539,0.0246242593556804,0.0005311209764676,583.4295,0.0111984983591725,9.720068858483174e-05,87.43731202016296,17.192309245488865,0.0001067828709419,-31.4,-27.3,145.3,-17.5958518633,89.501871542,-14.8413159256,89.0645836867,195.5816666667,67.6302978989,887.7208333333,339.6016567063,1248.4866101695,385.6984496465,5.822e-06,2.8423e-06,-4.791e-07,2.61e-07,3.5871e-06,1.626e-06,37.0035352719,66.1475101624,43.5244830608,5.0440408565,0.5629898885,3.3329365984,0.6983433422,3.9780849221,3.5594867598,4.3396974945,37.3671221927,65.2595021922,212.5930157661,32.0306544923,106.1996996834,74.31553298,-80.6770086802,53.4692454447,6.5
40,575.3539,0.1060383045099499,0.0004796462278286,576.7913,0.0357170870761379,0.0003228725371718,582.1652,0.0140298076976964,0.000132870664532,89.19689162900202,14.43783451761533,1.7595796088390735e-05,-60.7,-60.7,148.0,4.4522080403,94.805220304,8.3517136113,93.5603250318,300.9468085106,134.5299468537,1505.0034042553,646.4246999187,1805.2344680851,470.7487865175,5.6101e-06,2.9917e-06,1.383e-07,3.942e-07,3.3552e-06,1.6141e-06,34.7522089198,58.7209066161,43.1440318181,4.1333060577,0.486148656,2.5782459763,1.067097881,3.1916005401,3.5540424003,3.4814284556,34.9567302261,57.8925741333,193.3012139134,26.3644722459,114.4046752254,73.2690129181,-104.7855984489,67.4160723808,1.0
41,585.1015,0.0822800117382988,0.0016530614444396,580.7298,0.0408417780955979,8.345693581959764e-05,580.5689,0.0177362783011639,0.0001662048033484,90.63350973324692,11.178897721481276,1.4366181042448912e-05,-60.7,-60.7,148.0,9.4075639555,77.1232317842,0.5916862776,77.381132118,350.7146,155.1722788672,1533.1514,471.9345574887,1834.5136,476.807096171,4.7823e-06,2.4651e-06,6.578e-07,6.405e-07,3.091e-06,1.2981e-06,8.1961440743,58.6495466312,41.1822974275,2.9979812117,-0.8030231763,1.8100967382,0.0779519286,2.2722875184,2.0393856825,2.4817091282,7.2569296188,58.3892718794,183.7639373221,29.5175441584,121.5419134174,70.5918961327,-119.1220941041,72.0002382079,5.4
42,590.8199,0.0342058433577677,0.0020426090674122,584.7956,0.03878063818174,0.0002497425531947,578.5578,0.0222065210805641,0.0001925110836514,86.96293221748873,8.905292879542412,3.670577515758194e-05,-60.7,-60.7,148.0,20.5536495691,61.3512361419,21.6930273784,58.1558834166,339.3975961538,111.2850287161,1992.6499038462,416.0354249166,2338.5588349515,623.9254888817,3.7867e-06,1.9901e-06,6.273e-07,4.77e-07,8.223e-07,1.11736e-05,-5.8095966861,74.6121863315,40.0798222518,2.4515858818,-0.8517925854,1.9400068033,0.040050591,2.0941713311,1.4908303642,1.9924332522,-4.8373368688,75.9338470871,174.7290296795,37.1365890069,139.1303639639,97.8932797242,-133.696911176,98.5399099651,1.0
43,591.5368,0.0131328390811791,0.0014027127478203,588.2372,0.0291171128170853,0.0005507010511106,576.0666,0.0272152372258225,0.0002075097937733,84.7769793658169,5.866535107802352,2.185952851671835e-05,-60.7,-60.7,148.0,51.8207103078,82.4073513263,52.3033319721,79.7717235939,325.7358940397,57.8042008519,1970.879602649,559.845953921,2617.388013245,944.4701927178,3.144e-06,1.8438e-06,8.261e-07,4.578e-07,5.979e-07,9.1554e-06,36.2579162661,93.5158286456,40.5809417896,3.2367417814,0.6968575585,2.7671247874,1.462227924,2.8520132768,2.4098377842,3.0610621471,31.3096324681,90.9715641021,198.5686189458,30.709872403,182.5865737067,164.8108238296,-146.6052084953,153.6670942259,1.0
44,588.7964,0.0339814376762648,0.0003477749213798,590.3052,0.0122207271448198,0.000820513862319,573.058,0.0324398000536401,0.0002078636043504,77.68328196967163,4.728468251200657,7.093697396145265e-05,-60.7,-60.7,148.0,-29.4127278564,60.6720406462,-31.5487122203,61.7215302152,306.13671875,59.4573858442,1529.469609375,495.850511354,1809.260703125,523.7400740306,2.8226e-06,1.7793e-06,7.513e-07,3.033e-07,1.697e-07,8.5195e-06,40.5184318559,137.191910975,41.9422977518,4.7297173209,2.3776539547,4.448884796,3.2681601021,4.4604987647,3.983666216,4.4600953721,51.9737218596,135.4730396665,250.6105161895,50.073546175,169.3365455881,170.3499443089,-132.6920103559,156.5488025168,1.0
45,585.3488,0.0296466519829186,0.000611325514983,590.3275,0.0109429006117084,0.0010319507800667,569.5314,0.0374884393792895,0.0001915639813617,70.4671894279662,4.710856922901783,7.216092541705424e-05,-60.7,-60.7,148.0,7.8310500673,75.5439941503,7.429066047,72.826004138,412.8946296296,60.9665966844,2547.1090123457,1174.3757703391,1552.952345679,478.6821571626,2.6766e-06,1.8111e-06,3.842e-07,2.243e-07,4.357e-07,7.6856e-06,46.2554381136,162.6107930564,40.9190364,6.3019471091,2.3648295286,5.7297476139,3.0762229601,5.8265311885,3.4619591156,6.0105875765,31.5504289865,158.3895544397,292.1823702556,60.7494325842,158.8365967153,106.3451445043,-130.1458698368,94.3183275718,1.0
46,583.349,0.0113692524823002,0.0007073096653198,587.7781,0.0382593096301426,0.0011608812645236,565.5276,0.0419365833506711,0.0001581851071452,69.35587566845342,4.252527149156618,1.1113137595127886e-05,-60.7,-60.7,148.0,-4.1110952387,66.8748904137,-2.2434527201,64.4490424138,278.369,102.7100839064,1649.1207058824,1287.0448200567,1125.2994117647,739.3285750111,2.46e-06,1.7407e-06,1.956e-07,3.004e-07,8.434e-07,5.6096e-06,76.9897014268,173.7531624642,41.491089503,6.9441510091,3.8186654247,6.2950866873,4.3336420797,6.4019769943,4.3340672682,6.5735130293,80.2180632863,172.6842943308,326.3745469157,52.0669235739,160.7196444052,63.6106637844,-150.9035295555,64.5050698891,1.0
47,583.0275,0.0010281270878692,0.0002913828434704,582.3367,0.0678063386167404,0.001187228056,561.1298,0.0453681846989378,0.0001090203483784,76.3235819074875,5.168044160315463,6.967706239034074e-05,-45.6,-45.6,141.0,-12.2525387784,53.0219362698,-11.7134989437,53.1988124095,115.3131818182,29.3455820853,294.472987013,159.4699646155,300.2796753247,124.3164456602,2.5528e-06,1.737e-06,5.8e-08,3.162e-07,5.063e-07,7.1539e-06,83.4456903939,159.3808731319,41.329068907,6.2088980421,3.7388178747,5.6540453596,4.2806607331,5.7084432037,4.0403263438,5.8477531031,84.5346280926,156.8104098586,327.9438206599,59.4204175098,140.9376431979,34.2039420306,-134.0332693247,36.2625539123,1.0
48,582.4611,0.0169125760118678,0.0013593105465208,573.9385,0.096725946082681,0.0010976603287706,556.4608,0.0474192330578233,4.710844844904647e-05,86.66056426142396,5.988458124039032,0.0001033698235393,-45.6,-45.6,141.0,-2.6882017284,61.8789452663,-2.7479285803,62.4725208905,104.8560992908,26.4274653975,224.7373758865,51.7798733408,235.4343262411,53.1676369636,2.7956e-06,1.7244e-06,-2.96e-07,4.109e-07,1.281e-07,9.4715e-06,42.9107760101,134.146450019,38.9391422459,5.7520264219,1.7302515663,4.8245897132,2.1640921426,5.0187093684,1.8222008757,5.2818466271,42.9432843211,133.2345312508,320.4613221112,57.351036929,140.8008042308,36.4490462805,-130.3284282874,36.3332853364,1.0
49,578.5132,0.0644981923314946,0.0024764901540518,562.8079,0.1220666556117079,0.000889881868316,551.6748,0.0478205421621489,2.5362807893993748e-05,91.37455544541342,7.351931592623758,4.713991183989463e-05,-45.6,-45.6,141.0,-4.5378166623,60.7478194266,-4.699316719,60.4955485853,116.819469697,29.944783107,232.7515151515,68.8682010502,220.7104545455,51.1435682123,3.2931e-06,1.5409e-06,-5.889e-07,6.222e-07,5.56e-08,1.10901e-05,1.5680620929,109.5560315821,35.85433917,5.8645105593,-0.8976597184,4.2462969492,-0.6372840252,4.7763296314,-1.3071117776,5.1475179366,0.8338154372,110.0767397802,292.2456168785,52.5429691407,146.999597725,47.7786874896,-134.8995776551,45.6837419091,1.0
50,568.4485,0.1326410120505587,0.002866798120135,549.463,0.1409873622521394,0.0005772637000325,546.9462,0.046436231100823,9.485066220237276e-05,98.64406473500588,13.366241823148805,7.269509289592455e-05,-45.6,-45.6,141.0,-3.4661548483,64.8066184494,-4.3091274727,66.1796139407,109.8230075188,53.8988734797,202.8488721805,68.3630054361,234.585,58.7075557769,3.612e-06,1.5306e-06,-3.192e-07,3.65e-07,6.025e-07,1.02217e-05,-42.2007164544,96.5192019619,32.9826083354,6.3014368728,-3.2107360015,4.240745768,-3.2029070164,5.0554116573,-4.0488861246,5.6210813206,-40.1042957327,95.0065482192,262.7746812275,45.7783021685,154.5442045163,23.3322314701,-146.8398233071,22.5693352235,1.0
51,551.3064,0.2004480973585114,0.0023732533362545,534.6823,0.1511843879305053,0.0001920013467992,542.4542,0.0432930409584769,0.0001619053822924,194.0086124126769,58.94505569214275,0.0009536454767767,-45.6,-45.6,141.0,-11.1666600462,76.0996569752,-12.1768433174,78.0275355261,115.278411215,62.0521982583,207.2056074766,90.2488300717,224.8703738318,38.9225780746,3.4856e-06,1.6613e-06,2.148e-07,4.37e-07,7.172e-07,8.9531e-06,-35.9774553497,85.6827959708,32.6196833235,6.8277860131,-3.2017395797,4.5518668662,-3.3946121894,5.55986295,-4.4686474491,6.156871142,-33.6831521374,84.335291496,253.8256377018,37.5039061637,157.2589406557,29.1491344743,-150.6667014514,29.0400423821,1.0
52,528.2954,0.2479056338438125,0.0012358907827642,519.4258,0.1513326374388776,0.0002203164835751,538.3658,0.038594118880384,0.00021699029643,266.086227680069,72.86366208429753,0.0007207761526739,-45.9,-45.9,135.0,-21.0700025869,78.6801942916,-19.1106354376,76.6008934044,129.5236470588,65.2903435405,240.7518823529,86.2468104303,207.6892941176,17.8283497826,3.0547e-06,1.7966e-06,2.306e-07,3.267e-07,8.576e-07,8.7613e-06,-0.0296969362,84.1931889013,33.4702478835,7.3600875228,-1.5349204712,5.0799205221,-2.1607849912,6.1407816143,-3.4844477539,6.7435275405,-2.0545202662,85.5378826693,254.1607702155,39.0436788176,155.3199920301,29.5480848349,-152.2461807198,29.3437030208,1.0
53,502.2173,0.2634284420273967,0.0003591183417371,504.7171,0.1414201566878937,0.0006007579516742,534.8181,0.0327110575354888,0.00025392853957,287.781248092625,88.66095533783464,0.0002169502041255,-45.9,-45.9,135.0,-11.16055328,69.0987785111,-14.0115556953,72.3151001551,118.9205405405,59.5887263332,226.8303603604,72.793230961,213.2715315315,37.3331928054,2.8265e-06,1.9245e-06,3.454e-07,4.593e-07,7.958e-07,9.1686e-06,13.6654630691,112.9526710778,33.8336025467,8.255407167,-0.1188861501,5.9686155652,-1.3277629107,7.0708341131,-2.9745925739,7.611761438,17.0670351086,109.1927551185,247.7320496982,41.2556275025,166.3448882856,45.578257609,-163.6211520696,45.1460919891,1.0
54,476.4661,0.2455111710434547,0.0013730836535058,491.5016,0.1228707560041098,0.0008939662075828,531.903,0.0261506126121311,0.0002684393472546,322.7692246656615,94.3782509278504,0.0003498797657303,-45.9,-45.9,135.0,-7.5959985336,64.8466986117,-6.3098145023,66.1220084719,125.5618584071,52.9435885052,255.0389380531,76.6719645819,181.4144247788,35.5067769161,2.5478e-06,2.2255e-06,7.225e-07,6.611e-07,4.31e-07,8.2137e-06,-1.3457570465,112.3598692499,32.440870078,8.8554739079,-0.3291099506,6.4614236414,-2.1898244302,7.6262590707,-4.1452704126,8.2287333538,-5.0466986442,114.9189063419,250.9493004851,51.4264824192,162.0064164019,45.4358204754,-165.4969749448,45.5259778863,1.0
55,454.1069,0.2008227754256066,0.0021970596239348,480.508,0.0983951206182681,0.0010560911421702,529.6567,0.0194966242966489,0.0002590477086064,404.7647052091471,80.74454003787854,0.0008199548054348,-45.9,-45.9,135.0,-1.7342434359,61.7250273684,0.2610877489,63.4788991401,108.8292372881,43.4657886735,243.7472881356,48.4859336523,170.4505084746,38.9517264222,2.4358e-06,2.637e-06,1.697e-07,3.835e-07,9.39e-08,8.746e-06,-6.8175659606,113.3183663665,32.5351897488,8.5724115344,0.4960906936,6.1990374127,-1.7931238632,7.3880336152,-3.8935330856,8.0298236056,0.7085488115,106.5764902035,238.6102892057,58.8251968186,173.3977252787,27.3808797859,-181.3527703719,27.4135426971,1.0
56,437.1797,0.1420746464935657,0.0024174789058106,472.1395,0.0715652746522981,0.0010658952913059,528.0557,0.0133322149075572,0.0002276957583873,594.5428597586284,117.34487142067212,0.0018977815454948,-44.1,-44.1,129.0,4.1078691564,60.8010648208,-0.0978366598,65.3189306801,155.8759090909,66.0591829112,440.3073484848,270.9438897488,248.7090151515,108.4651355091,2.5146e-06,2.5715e-06,-2.77e-08,2.287e-07,8.06e-08,1.02579e-05,-20.6580210576,126.9213281837,30.6811042083,9.748585272,-0.2067739744,7.1949962129,-3.0822817373,8.468228843,-5.5115144834,9.0479871111,-26.2392432136,131.0433273814,247.3667222408,58.6524246648,186.1850327118,36.5905805689,-191.9458076381,35.8805354227,1.0
57,426.2357,0.0848244038425718,0.0020425858235888,466.4215,0.0461554361966193,0.0009323228653118,527.0224,0.0081515543247343,0.0001798899589911,664.3571507044998,93.33825487654065,0.0006981429094587,-44.1,-44.1,129.0,6.1766224144,58.7570134154,9.4320652962,55.5165213687,229.3373188406,80.1247647177,1175.0145652174,636.5590330083,554.5235507246,306.8424919788,2.5267e-06,2.4367e-06,-8.57e-08,2.132e-07,2.368e-07,8.5436e-06,10.9466089554,135.8810725882,31.8220175334,9.8251444326,1.390659773,7.2698635712,-1.6857588243,8.5511086728,-4.2673600548,9.276322067,16.5007072091,130.973231655,254.5323034014,48.366168548,211.3573669287,64.0558113974,-194.7515223821,94.2614719662,1.0
58,420.3657,0.0413459352090963,0.0013430938869701,463.024,0.0253537822000693,0.000696083766997,526.438,0.0042749744369963,0.0001241860688168,600.0411096859999,93.26034278258712,0.0006431604101849,-44.1,-44.1,129.0,3.6566532747,66.4675175134,1.8192732243,69.9100514925,237.6650331126,88.0872794289,1157.8874834437,673.9130754088,676.9531125828,356.44822135,2.4668e-06,1.9511e-06,-2.799e-07,4.124e-07,-2.476e-07,9.1021e-06,18.826701338,154.6418955387,31.385222541,10.9851031183,1.3601327377,8.3354753845,-1.8261455543,9.661591633,-4.4600738815,10.3174457276,17.9883715577,156.5253145923,250.697995645,55.4309755341,214.0703655116,73.8317929185,-204.0977494764,92.54340787,1.0
59,417.8578,0.0156483465051411,0.0006752037893943,461.3631,0.0110285955218504,0.0004226073760209,526.1644,0.0017860134132635,7.08492551623722e-05,615.2638761732362,77.97167981930401,0.0001522276648723,-44.1,-44.1,129.0,-3.5057904196,66.0587326476,-3.1531400383,62.7159258021,258.67265625,75.9693447785,1233.097421875,823.0595099377,747.8987401575,360.329976051,2.6231e-06,1.4157e-06,-7.23e-08,3.666e-07,8.098e-07,7.8114e-06,16.3043733445,161.4477485418,30.9476753505,11.4990862509,0.7833574114,8.8003798694,-2.1677721246,10.1606826548,-4.8941416047,10.8948346193,16.4305477354,161.4175874439,241.4103461072,57.7898150727,243.1571736085,85.0535033362,-226.878660262,119.9806703545,1.0
60,417.0631,0.0041474053454639,0.0002462979865251,460.7623,0.0032737983913828,0.0001858581167606,526.069,0.0005118788526596,2.962762324163988e-05,594.228549630343,110.88889516545672,0.0002103532654289,-44.1,-44.1,129.0,7.8327156969,85.38763892,7.7302314206,86.0430895846,260.76696,87.6931550188,1892.97176,1219.0096452836,1124.70048,666.9914460079,2.5593e-06,1.5179e-06,1.347e-07,3.25e-07,8.128e-07,8.6068e-06,-5.6527842669,169.7011362175,29.5197226863,11.7645531951,-1.0300279545,9.0665630338,-3.5351814549,10.4368770907,-6.1211446649,11.2176518303,-6.2238943951,168.9037672782,235.7725348355,49.7219988927,267.8362397138,121.2231724842,-243.9451108533,121.2136916333,1.0
