,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
14,330.8328,0.2910641248377947,0.0007775808666202,335.5671,0.1925479113037463,0.0004219263296109,333.0971,0.0853074269606978,0.0004735735725239,189.4354900237581,26.538245269918107,0.0001724193499172,21.7,21.7,15.0,3.1663709187,33.0748168589,3.6591105747,31.7888022321,182.8812977099,22.090597993,509.3385496183,123.9700189077,120.2747328244,30.1587757747,2.189e-07,2.2335e-06,-3.46e-07,6.821e-07,-2.858e-07,1.4596e-06,60.0996055861,73.7778476989,-3.7326687921,3.5036616375,2.0679872023,3.1154536737,3.5323020551,3.6347353364,9.2844440341,3.2465330528,54.061073663,67.4212864327,-24.5805005078,107.4359957254,277.9856908292,193.2117170929,-260.6772554132,190.819484138,7.47
15,302.1233,0.268347127072011,0.002294293849331,315.9366,0.1956044946878125,0.0002465089026243,323.9809,0.0947039555636789,0.0002553367364815,171.63492305703176,39.234457427921136,0.0001780056696672,21.7,21.7,15.0,5.9115529426,31.9794516106,4.0967337439,33.7930878941,168.6657553957,25.5846605622,417.0390647482,100.7638146759,133.9976978417,35.9485472499,1.3214e-06,2.6581e-06,-6.438e-07,7.455e-07,5.07e-07,1.3983e-06,56.9526833444,69.6033600765,-3.0057146097,3.3636754763,2.7420773864,3.1155802355,3.9662483256,3.5320759175,9.401433263,3.2952387155,57.08488272,63.816185759,-27.837330272,107.6803139163,246.0769439111,279.1999717836,-223.5562979478,256.5019758595,7.75
16,278.9806,0.194776107641414,0.0033457161097124,296.8848,0.1830520990519427,0.0008078060854881,314.2261,0.0986321903390499,6.012030025517831e-05,211.14925464231345,18.639745362503145,0.0003951433158528,21.7,21.7,15.0,11.0146248393,24.151122372,11.2525239264,22.6235573805,114.6203743316,23.3635828961,273.1327272727,45.4495891929,132.3225668449,37.656286645,1.5341e-06,2.0029e-06,-5.899e-07,7.031e-07,3.382e-07,1.071e-06,53.237787145,86.9924745785,-3.4708330093,3.7637636207,2.3188430532,3.5670926254,3.1767344404,3.9366446319,8.2778538352,3.6834951777,50.5236833512,80.1650957522,11.6209395859,118.4505036577,288.7673594997,233.3050047089,-264.5138551244,226.537695835,7.75
17,264.0085,0.1172701811649822,0.0025701938775764,279.839,0.1576199462997607,0.0012452896146452,304.3728,0.0972991155339975,0.0001617764801772,254.5342446941644,14.340364993187832,0.0004338499005185,16.7,16.7,15.0,10.3717599569,27.7304596163,12.0341059511,24.1910196796,154.6663783784,47.785465509,410.7476756757,161.5317367076,329.2002162162,184.0797694507,1.4208e-06,2.1077e-06,-3.711e-07,6.155e-07,-4.24e-08,1.4643e-06,58.8466298039,92.6207831505,-3.1440164531,3.6603734129,2.6363959369,3.5355391205,3.3127336894,3.8836652034,8.2517402967,3.7697220984,51.600987915,85.7826281555,23.1001284463,118.4445250324,449.0741960524,315.557158889,-391.2440662386,294.7541336228,7.75
18,255.4295,0.0668299079642816,0.0014214685610588,265.8905,0.1230357323798746,0.0015215010934243,294.9212,0.0912447915079389,0.0003343733674474,295.3999988902,6.995060005585928,0.0004086575419603,16.7,16.7,15.0,5.3690308369,37.9957620939,6.6120569646,34.9805906799,172.0911504425,30.1704406928,433.9296460177,146.4651666881,493.6916814159,127.0767983314,8.065e-07,2.1082e-06,-2.53e-07,6.858e-07,-4.207e-07,1.6626e-06,86.7066060987,100.0423125166,-2.7611311887,2.9930729082,3.1438069713,2.9236164936,3.7645160565,3.1562728499,8.0428902168,3.0531588396,75.8507625504,87.0547312935,-30.7610786364,114.9290417603,266.9158355012,368.628029326,-207.075750882,330.0652581148,7.75
19,250.4864,0.0377383779144337,0.0009967605223406,255.7293,0.083430026432714,0.0016305859455877,286.3019,0.0812767967602048,0.0004699224876531,301.4888854980666,1.2224300206485754,6.088886607866661e-05,16.7,16.7,15.0,-5.80305332,44.2329616529,-2.5624762221,39.4783555532,158.8869767442,20.0924362183,458.8039534884,59.8215900257,471.1030952381,77.9768429449,1.1706e-06,1.9955e-06,-1.056e-07,4.952e-07,9.447e-07,1.1399e-06,11.0393532809,59.8498307147,-6.4570430327,2.3544262813,-0.2413326892,2.154017345,-0.0798360879,2.2995794717,3.5422059565,2.528116492,11.7429380555,57.4529941844,-30.2782817019,79.2342915687,212.9076739434,242.7068088982,-196.6716484562,222.5802139651,7.73
20,248.0916,0.012120514097456,0.0011325865964335,249.6289,0.0429100323098429,0.0015815300916493,278.8531,0.0683940295320511,0.0005625948337711,300.1874987284375,1.301525129312884,1.3013867696290982e-05,16.7,16.7,15.0,2.739164551,41.1507987748,4.9531505932,38.9677423242,163.0312903226,31.5180435001,551.8640322581,59.8246161564,517.4203333333,42.718785757,1.4812e-06,1.9674e-06,-6.45e-08,3.258e-07,1.3399e-06,1.0112e-06,-12.0128683055,44.0741000166,-7.8916876363,1.1334162366,-1.6676262088,1.346660063,-1.9584624903,1.3911991482,1.1545162361,1.0129901214,-13.3839630596,43.1291407907,10.7968202126,72.7340151823,217.0181134453,205.6881035763,-197.4949641492,191.5234833283,5.0
21,248.5297,0.0187166061083326,0.0013007293802477,247.4691,0.0096017090098721,0.0013977432677287,272.8064,0.0537013591950897,0.0006101231022706,299.8928484235179,1.7594535109602958,2.946503049196525e-06,16.7,16.7,15.0,-1.2303868949,39.0080150356,-0.7062686336,38.0566107043,139.337979798,37.0036103338,464.0473737374,99.1786550695,369.2461616162,86.0779355192,1.5372e-06,1.8305e-06,-1.717e-07,4.142e-07,7.345e-07,1.1749e-06,24.2551227573,61.2050389665,-6.2007382536,1.7995232228,-0.3333492098,1.9124268152,-0.8129379856,1.9807509654,2.0177940351,1.6368360674,22.2337385022,62.2922597523,50.9303962166,89.1916093551,241.082553843,160.7182234183,-239.6606838523,163.0449011743,6.5
22,252.1877,0.0504848780054443,0.0011619094727693,248.7938,0.0267229337628291,0.0011140261194502,268.2807,0.0383204018539325,0.0006137428235766,301.413793103362,2.3121527465854586,1.5209446798441496e-05,21.4,21.4,18.0,10.3236507489,38.4302408232,10.7930342838,36.9360154776,99.3438709677,22.150133536,275.302983871,56.4559678119,154.3221138211,45.7621535725,1.9484e-06,1.9417e-06,-2.2e-07,1.365e-06,6.636e-07,1.5196e-06,14.6853745427,67.1838529806,-5.6393465389,2.0851749737,-0.2416526805,2.1480798206,-0.7711157026,2.2684458668,1.9805420667,1.9696334038,13.7431952086,65.7024320053,50.9393153077,94.637404155,267.5641712293,111.7512985364,-269.4557353242,117.870556019,5.9
23,258.711,0.0743377210548066,0.0006359443918826,252.8978,0.0507955252356947,0.0007712325556236,265.2854,0.0233058898899837,0.0005777922479461,307.4920678518096,3.380026265581221,6.0782747484475766e-05,21.4,21.4,18.0,9.2160624515,31.4124258634,9.0088630484,30.956577587,78.2941176471,13.2085261892,219.6000653595,53.5099730793,109.5586928105,28.9378606446,2.2833e-06,2.3729e-06,-1.49e-08,9.318e-07,1.5809e-06,1.7093e-06,-1.86024088,63.9753779356,-5.6232492246,2.3306009363,-0.6872380576,2.3481177971,-1.2244638085,2.5310315892,1.5123229474,2.2239823652,-1.4179423489,63.4244653707,58.6145482172,100.6925129621,275.6227999041,105.0396925095,-272.678426035,121.8703624725,5.7
