,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
10,366.8395,0.0151905614329459,0.0001935917479591,364.6034,0.0083020553055857,0.0001970736246223,373.9218,0.0064711569674588,0.0001433606081387,108.51881801547016,65.0465970278959,0.0007386414717686,-20.5,11.8,48.0,12.4989958489,51.1467700099,12.4985771706,50.8093620912,176.2158490566,49.5940112445,711.6834591195,195.4173840943,809.8223899371,458.3042758951,2.6893e-06,1.6302e-06,-1.961e-07,3.895e-07,1.3975e-06,8.834e-07,13.6742000815,55.9025497717,29.5258201962,2.7801714524,0.2028322157,3.10209452,0.5788071906,3.4953385451,-0.2255054189,4.2453309103,12.8868733534,52.4242932635,131.4673103696,64.3830910183,466.772143364,516.6011492282,-418.0197609594,525.171629425,5.3
11,365.6271,0.0090604468330348,0.0002855142115855,364.0759,0.0025480738260717,0.0002920659379439,374.3609,0.0024792930593063,0.0001798889653717,99.4592625063015,47.361523930134,9.059555509168664e-05,-20.5,11.8,48.0,-19.0113199756,37.5058244564,-18.3575763588,36.9826348005,242.2520645161,66.0424604346,1099.5236129032,379.2557591557,1121.645483871,403.6841542564,2.8727e-06,1.5007e-06,-6.86e-08,5.118e-07,1.5725e-06,8.317e-07,-2.101811427,49.110985424,28.6990075611,2.8050611457,-0.6521082017,3.0651985975,-0.4939030713,3.5181196801,-1.4072682436,4.3259913676,-2.3146608478,47.0718548904,118.8293671381,58.9805402674,454.0350641526,517.3934153422,-320.4145524506,593.6073929089,6.0
12,365.1139,0.0022618473237379,0.0002339213372663,364.2747,0.0057882293192119,0.000348440667092,374.3502,0.002444531595681,0.0002170054044048,183.3805969462426,78.75291340664337,0.0008392133443994,-21.1,6.6,50.0,18.3351178663,61.8316732797,18.3175825858,58.4040118,362.513625731,60.1743881303,1479.6949122807,354.8566893377,1422.8728654971,436.4621815835,2.9424e-06,1.6791e-06,-5.62e-08,4.743e-07,1.4384e-06,9.337e-07,-7.4559918183,53.1957669342,28.0828089004,2.8918488302,-1.2668230605,3.0994377099,-1.3888436962,3.6141851528,-2.4489604668,4.3358790092,-7.9022648563,51.1470469768,97.2698917288,51.4527782733,466.2457749958,495.7871914989,-341.1683066866,562.7477231632,5.0
13,365.1712,0.0017400655172725,6.94846751175241e-05,365.339,0.014622115212064,0.0003472854187408,373.7971,0.0082668834524878,0.000252514912269,203.08099068534725,98.69108688817109,0.000197003937391,-21.1,6.6,50.0,-5.1841839431,41.1904516821,-4.183754124,39.2979696846,346.3949189189,89.5558550344,1264.139027027,210.2180615408,937.9417837838,245.4293181798,2.9996e-06,1.9216e-06,-1.733e-07,4.712e-07,1.3917e-06,3.5981e-06,-16.923646393,46.9808138191,27.5965599509,2.595587347,-1.7255824186,2.7543448788,-2.1543748621,3.3274500142,-3.2062259482,4.0877775099,-16.8262349746,44.1556874672,92.7193638801,56.8715783825,474.1973282056,473.592233701,-334.6275859783,522.8952776909,1.0
14,365.3271,0.0012516732601562,0.0002063651901371,367.2643,0.0226400110851868,0.0002740821354504,372.6131,0.0149425743710904,0.0002836976827912,206.9201177677183,86.66776924416868,3.839127082371052e-05,-21.1,6.6,50.0,-9.4868150379,36.07705286,-9.657948325,35.2840276872,350.6198830409,67.8750942014,1198.3798245614,206.9299047562,768.9758479532,191.5149593191,3.2136e-06,2.1306e-06,-2.867e-07,3.998e-07,2.0189e-06,1.5183e-06,-11.6306127533,50.7215812139,27.7819854346,2.5055824217,-1.473972434,2.6113709643,-2.0931212581,3.2834986446,-3.1237488008,3.9915784439,-11.00245541,46.6259840751,81.182340286,53.669533962,465.4025935772,382.7913758883,-353.3263681923,385.5444841529,5.2
15,364.9767,0.0072530596211158,0.0003550340306651,369.8671,0.0279422860353062,0.0001216994048303,370.7206,0.0223209637386445,0.00030745737699,380.653419162942,118.55912712831132,0.0017373330139522,-21.1,6.6,50.0,-4.450075234,45.4495032884,-3.2876169568,43.7580581925,399.3796551724,46.8315484942,1270.7995862069,195.8643845426,1046.2097931034,234.9278451853,3.6237e-06,2.5273e-06,-2.708e-07,3.825e-07,2.1941e-06,3.7418e-06,-0.3128311943,46.8671276406,28.1419884818,2.4722340356,-1.0580456214,2.5274035049,-1.8340854479,3.2727866695,-2.6908960624,3.9029887349,-2.6870448174,46.472117731,70.7080638717,44.8524736669,466.1018682209,425.2261640292,-221.7542996087,479.5029885847,6.2
16,363.7654,0.0154914937868265,0.0002379092579922,372.7665,0.0285595174534958,0.0001086946175963,368.0605,0.0301800100171329,0.0003205513498757,624.8270893096876,142.7109953426607,0.0024417367014674,-21.1,6.6,50.0,20.4043970702,51.3744429718,19.0019430664,48.5171917003,317.0531782946,48.8148561544,1295.8848837209,194.3345130356,1201.0663565891,351.7599951736,3.8698e-06,2.9453e-06,1.21e-08,2.546e-07,2.3978e-06,4.1173e-06,-2.3366470654,46.7838127187,28.2583758144,2.4719596673,-0.9187575568,2.4638640389,-1.8298806906,3.2693092279,-2.5103294519,3.9493710963,-3.1533190325,43.9996542108,75.0698435994,32.0176476623,323.7684958219,249.7415198408,-181.0891391933,319.9623436608,6.2
17,361.9938,0.016981707438462,0.0002258208939917,375.3927,0.0227293294849475,0.0003966582827021,364.6004,0.0382176618880842,0.0003198914094341,731.892751840477,137.3467925350721,0.0010706566253078,-21.1,6.6,50.0,14.1381473036,38.5813139081,13.8812908139,36.2681934845,277.1205511811,56.1776325919,1381.3285826772,194.8284052667,935.3028346457,296.9896984478,3.9604e-06,2.8425e-06,1.081e-07,2.951e-07,2.0394e-06,4.1259e-06,-17.5656275332,60.0796748077,27.9953956919,2.8660049864,-1.2061434716,2.8294487003,-2.3505735483,3.6597269261,-2.8613523747,4.1953650563,-17.8660432248,58.3495440384,78.7937573204,32.4512238199,311.9224617093,182.9131618405,-192.7861206844,265.4847769237,6.8
18,360.7863,0.0064575910986227,0.0008852789692935,377.0238,0.0092171786195387,0.0007195445323938,360.3422,0.0460595885252921,0.0003028946352551,689.4252195358749,101.1797941308424,0.000424675323046,-20.5,9.0,50.0,-10.0782975186,31.6726287464,-10.1987698179,30.8453890396,232.9983783784,40.2900785082,1293.1341441441,244.1559881998,952.0761261261,96.9898563116,4.0935e-06,2.4725e-06,1.39e-08,2.131e-07,1.7699e-06,5.6561e-06,-1.6804090258,60.4479754882,28.7016519502,2.8398050567,-0.5753238297,2.799612294,-1.8976331013,3.6008021148,-2.3286583461,4.1358888743,-1.6933395477,58.9539177854,76.3118554788,32.1322652582,233.6341671732,289.4771195645,-111.435349165,255.1014505616,5.7
19,361.7802,0.0247154339340444,0.0014220917128713,376.8567,0.0123937887059334,0.0010355047862589,355.3285,0.0532760221002319,0.0002678605156301,627.1035240436552,51.93506378241262,0.0006232169549221,-20.5,9.0,50.0,-20.6354298788,34.3983434796,-20.8368602313,34.694105446,199.3224,32.0479771526,891.7096,206.744964272,880.1790666667,122.6029292002,4.2774e-06,2.4107e-06,-9.62e-08,1.856e-07,1.8001e-06,7.8165e-06,7.9418746993,54.2164519603,29.53608311,2.4729740986,0.0941298739,2.4205712881,-1.3495691618,3.1971947885,-1.6074133504,3.6847176551,8.224417479,49.6017599593,64.2428842644,27.5344399305,90.0258422957,292.6491763625,-80.81391935,275.0578957872,5.3
