,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
10,569.1445,0.0123260170151969,0.0019740622731161,563.4733,0.0873273646242862,0.0004790960559868,558.8114,0.0233315836591472,0.0004024978860533,449.9718385079436,253.68389554189488,0.0007530088321607,-11.0,-19.6,128.0,-14.8694547892,60.5136907014,-15.4035847457,61.1010320029,58.4865625,23.3103123785,209.3025,194.0935876952,227.91671875,105.2147422248,9.779e-07,2.338e-07,2.9e-09,2.686e-07,7.807e-07,1.0386e-06,-14.9362955715,80.4902479564,23.4906797409,7.4604854163,-3.0560797944,4.8442373211,-3.8872668903,6.0522711213,-7.1279757527,6.6832009408,-13.1206037387,79.2151971777,116.4510739522,63.1620420334,294.2011198822,83.0337901042,-277.2776335257,88.2966837112,8.2
11,565.7182,0.0632656139489392,0.0026603478522694,554.1926,0.0951864973799368,0.0001267369148666,555.973,0.0315895209022865,0.0002399499411196,483.57999816892,206.53930174751133,0.0003360815966097,-11.0,-19.6,128.0,-25.8107719225,63.2222477233,-21.6391867156,60.186202369,99.9212765957,63.5877057774,859.9585106383,762.9470955892,407.8186956522,220.7866322317,9.217e-07,4.961e-07,-2.703e-07,3.077e-07,8.741e-07,6.537e-07,-109.5513735188,48.0464630259,17.9636345281,4.8814768655,-8.026392706,2.7179647623,-8.9986226883,3.6881061922,-12.0829782588,4.2383757527,-109.0042201866,47.6031437246,32.5250908203,95.5946528216,266.9997497841,116.9709965278,-261.440818975,107.4894890508,8.26
12,555.7708,0.1259684828734039,0.0020698500033417,544.6331,0.0938316244646419,0.0002543224582702,552.5353,0.0356889543748161,7.205716921723729e-05,522.1282004332052,169.12659403967024,0.0003854820226428,-23.3,-23.3,128.0,-6.4509292827,54.0845337114,-4.7728528268,53.4357772183,100.488627451,77.3125646897,927.9866666667,978.4205434524,356.7446808511,284.8163309092,1.3626e-06,1.036e-06,-7.402e-07,6.763e-07,1.0505e-06,8.317e-07,-46.769644935,86.820890434,18.923532321,6.218718925,-5.4988419073,4.501421963,-6.7900723423,5.4312855608,-10.0250514744,5.9036835532,-47.922130301,83.0489235476,29.0617181562,89.2835545143,258.0475259159,91.871776787,-224.3861309143,111.4420579135,8.26
13,540.7691,0.1597151448226695,0.0005813897917855,535.7069,0.0835678066682914,0.0005942456773773,548.9201,0.035584791206979,9.422709797141884e-05,445.7307610145001,80.83516282361526,0.000763974394187,-23.3,-23.3,128.0,7.917826707,48.2275767724,6.8955215011,48.3197433593,94.0379411765,45.2477458292,723.8197058824,530.0061388647,418.4016,269.4980260697,1.9813e-06,9.985e-07,-4.18e-08,5.474e-07,1.6323e-06,8.679e-07,-53.0615989177,97.6918416698,17.764087433,7.5385561293,-4.4651310731,5.8302812511,-6.3780229373,6.8216696194,-10.092085251,7.1838180682,-53.8399505652,95.7540381281,105.3406939017,94.3952037488,265.6312918663,80.360379907,-247.7342054741,86.2280657703,8.26
14,524.9965,0.1444257512532351,0.0016865109261045,528.2611,0.0653554348078785,0.0008799977401658,545.539,0.0314904914071431,0.0002453396523991,447.3333261748518,78.01694600460594,1.6025651603516766e-05,-23.3,-23.3,128.0,20.0825383388,31.2462995287,19.6911205171,30.233872261,166.6842553191,80.1993570855,1159.8073758865,643.6069901531,521.8094326241,266.8919135907,2.0892e-06,5.432e-07,1.719e-07,3.751e-07,1.3469e-06,4.262e-07,-18.024234643,122.4138763617,18.7921162132,8.4979555507,-2.4034839403,6.7016602974,-4.4733792963,7.6809238737,-8.1446661859,8.2661598421,-22.9869007022,119.9861763919,155.4423674896,80.3755460733,252.5413076734,111.0950677379,-242.5906638626,106.2180814543,8.1
15,513.3564,0.0862973067452796,0.0028952609033017,523.0072,0.0408623406267755,0.0010847001034632,542.769,0.0238587647441026,0.0003736295110322,464.679483267,89.00093987114752,0.0001734615709214,-21.9,-21.9,120.0,12.9393787088,35.7467095399,11.2196896932,37.2476913676,130.93328125,69.9829182072,609.12578125,422.6045543073,348.08375,191.1144501258,2.1377e-06,5.006e-07,-5.81e-08,2.2e-07,1.1338e-06,3.915e-07,9.9254983522,131.8411716952,21.1822496867,9.0319892052,0.4868480111,7.217045572,-1.4187199704,8.1675265169,-5.1353937903,8.5947504508,13.1972739645,129.8262873861,154.8205389942,69.2122404246,245.9405091441,121.7937790367,-228.396556718,117.2969833372,8.1
16,508.8328,0.0202649462858962,0.0029164049657238,520.4552,0.0125946196899817,0.0011901974862265,540.9302,0.0133415683726849,0.0004722868542125,496.2561042599512,45.25181332250882,0.0003157662099295,-21.9,-21.9,120.0,16.9695428549,36.2731511819,17.2018182127,36.1790290396,76.1475838926,18.5689831105,220.1903355705,74.7435805635,234.3085234899,140.1241762592,2.2259e-06,4.977e-07,-1.74e-07,1.489e-07,1.1717e-06,3.629e-07,0.7264872926,130.7945851421,20.3604893768,9.3971599594,0.5579106614,7.5785096864,-1.3907234601,8.4832269668,-5.1141265688,9.0310987908,3.3312326732,128.0096524497,163.0450298912,71.2438478687,249.8922144793,129.3717420908,-240.4543892703,124.4187151382,8.2
17,511.5141,0.0533017678817709,0.0020860273857718,520.8684,0.0176333445383116,0.0011908735001756,540.2687,0.0034249640997861,0.000537004769002,468.26924055048704,32.151363721639875,0.0002798686370946,-21.9,-21.9,120.0,8.5717407988,44.9285570525,7.5074398803,46.0826588884,105.4066197183,32.8565219775,278.3221126761,96.4362766676,160.3002112676,75.9630405264,2.2919e-06,4.971e-07,-2.784e-07,3.459e-07,8.046e-07,3.122e-07,5.0372112578,146.5396909011,19.834953099,10.0043224094,0.6409632989,8.2095526448,-1.2314404279,9.0427372077,-4.9235946481,9.506084344,-0.2179446587,145.0210653723,154.2985096271,62.5361728381,272.5077874873,133.1756632596,-259.5820148726,127.7736810346,8.2
18,519.3946,0.0938128624253036,0.001076562050356,524.2492,0.0465001309732821,0.001093787413536,540.9463,0.0130927665249483,0.0005661581721088,410.6951446533537,37.44416941397543,0.0005757409589713,-21.9,-21.9,120.0,12.2652955758,49.3759266994,12.7862042329,49.59054968,156.7722857143,48.969285364,342.7406428571,139.8691417985,156.5492142857,67.4468841393,2.3899e-06,8.126e-07,-2.87e-07,3.442e-07,8.819e-07,7.665e-07,7.7737202929,163.2882705753,20.0446885146,10.57868456,1.2362056893,8.7842448117,-0.4590040496,9.5797221354,-4.0494642046,9.9454686279,9.4259255776,159.5375721244,158.0504446763,72.3802087355,305.8550319881,130.4738064774,-274.5279194549,134.4377071541,8.2
19,529.9996,0.1119469995069442,0.0003722021734417,530.3564,0.0719882316370655,0.0009159392152625,543.0358,0.0272541230707627,0.0005606946558042,470.6790251555556,29.987575068606045,0.000599838805022,-22.3,-22.3,118.0,10.1158437238,59.0030188127,12.0854141736,56.9135660147,133.6759589041,42.9615499098,327.1475342466,152.2349242848,209.495890411,142.8341763891,2.4597e-06,1.0508e-06,-8.73e-08,1.854e-07,1.3348e-06,6.685e-07,3.6382698776,175.4605023862,18.7089827761,11.3457223712,0.5180684229,9.5471563305,-1.1469118592,10.3056879414,-4.5321249891,10.7081151836,-0.9743460701,175.8772859766,169.5026338365,76.1783593395,335.356391521,143.3783318312,-268.0839205806,148.4678787173,8.2
