CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,SED_AVE,SED_STD,SED_GRD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,FRE_DG_AVE,FRE_DG_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_DG_AVE,EGR_DG_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,DXT_200,DXT_400,DXT_600,FDM_200,FDM_400,FDM_600,SDM_200,SDM_400,SDM_600,V_UP,V_TN,AGE,MR_GCMT
2.8399e-06,1.3011e-06,-8.92e-08,8.06e-08,1.1515e-06,4.984e-07,64.2393680023,100.9112548984,-49.30799775,77.5642799393,2697.9523654514287,706.4583993987674,0.0021321431971069,23.1650877193,12.094007475,56.9092397661,22.4029914723,36.5367647059,19.814481561,-9.8342095604,18.5970710087,-40.4190681356,49.1892519098,-59.8477404734,1.9773462507,-1.1644932376,1.5056319368,-2.7285448581,1.865118083,-8.7640952475,1.7701823728,-9.5569904639,18.5589505283,-40.8052275403,49.0390089468,29.3793281692,64.2072237157,148.8803,147.4018,131.4392,0.0028239698311857,0.0430884703638891,0.0634989928349313,0.0002491758110752,0.0006284325454723,8.36759765087211e-05,-1.0,23.5,82.0,9.0
2.9686e-06,1.3617e-06,-1.181e-07,1.62e-07,1.2498e-06,6.497e-07,56.3909118925,89.8138789042,-46.9870088304,74.711310005,2949.500016276,739.1916396544389,0.0025154765082457,21.8424657534,16.0252335508,53.2484246575,37.0146774607,42.0048630137,29.1127526836,-7.6276609185,23.6201581584,-40.3218902456,37.4762449272,-59.8346030665,2.3616120425,-1.0722702468,1.1447837537,-2.7978325498,1.3517585465,-8.5518751705,1.3596578915,-7.6378536662,23.5278299486,-40.5110721855,34.8299541685,24.0478398449,68.7653994278,149.0894,150.8813,137.9012,0.0087792390635057,0.0288151611734231,0.0654990947471603,0.0006694401206572,0.0004854481227258,7.757115031473282e-05,-1.0,23.5,82.0,9.0
2.9624e-06,1.4857e-06,-4.94e-08,9.6e-08,1.3107e-06,8.102e-07,53.8623516271,106.4675710977,-41.5330276211,81.9722553307,3229.640571594375,763.5978433185469,0.0028014055531837,18.9020958084,14.5806925832,51.508742515,40.8506139207,43.4788622754,30.7299401766,-7.0072633406,22.8824501578,-33.2406413092,40.0679786715,-59.9128270149,2.3856971467,-0.8318592381,1.1238453058,-2.6379096589,1.3125327642,-7.8581585125,1.2930258169,-6.9928959486,23.2324211955,-31.7686637376,37.7588383021,25.7743611927,64.0537364113,150.9172,153.1541,144.558,0.0256559232232158,0.018955485532845,0.0674613718381343,0.0005859605783326,0.0002729505523005,8.104070584760626e-05,-1.0,23.5,82.0,9.0
2.9609e-06,1.3819e-06,3.9e-09,2.519e-07,1.2524e-06,7.236e-07,60.5864530864,123.7707580727,-43.3342646546,91.5641486904,3135.5645653508072,850.4142810321727,0.0009407600624356,21.7011585366,15.1370215036,61.3876219512,42.741523391,43.7440853659,20.5688456941,-8.6922493839,23.8751026622,-25.7602442555,51.7786897571,-60.0726155126,2.5028897082,-0.8987173168,1.4554074672,-2.8214156648,1.6915105242,-7.6753807123,1.6274921466,-8.2175461619,23.6577412519,-28.4622932482,50.1408308102,30.6897120621,55.639542941,154.1675,154.7484,151.4179,0.0352481146469381,0.0149192386069627,0.0695825787598311,0.0001692088484441,6.78011937740301e-05,9.011187914227724e-05,-1.0,23.5,82.0,9.0
2.9352e-06,1.171e-06,1.91e-08,2.689e-07,1.1701e-06,5.567e-07,94.5384860596,129.7215379894,-0.0888399178,122.8461126702,2420.5254154528816,681.5960436434328,0.0071503914989792,31.7438518519,20.5958796305,81.0918518519,47.6058461892,56.2711111111,29.2265855804,-10.3498311682,23.5387647282,-44.607205017,69.3041338714,-60.3620305893,2.7791867238,-1.5548248149,1.9505680512,-3.6948429357,2.2432203106,-7.918203437,2.1270656517,-10.1261302224,23.4528049242,-43.9620647376,66.9936949359,36.0901897943,74.9356762071,157.6204,156.2912,158.5032,0.0305313580018936,0.0173340827948195,0.071950519230599,0.0004972406207916,0.0002384597940088,0.000100048221466,-1.0,23.5,82.0,9.0
2.8582e-06,1.0639e-06,4.41e-08,2.145e-07,1.2749e-06,5.191e-07,310.2417879393,120.0809948353,220.6178505095,167.9975726751,1746.3225757229031,523.7374952740126,0.0067420283972997,32.7734640523,21.1509632136,77.6563398693,45.842158277,56.8858823529,23.4077425191,-7.9310070968,18.5193098055,-50.6239383307,65.4452271026,-60.9349754878,2.2621463255,-2.1483096663,2.2471661054,-4.363170299,2.7479083466,-8.0146919319,2.7049844986,-7.4537099938,18.5227127446,-48.1946322096,64.9740945272,40.3547781317,80.2270957199,159.8666,158.4278,165.8383,0.0144475020899584,0.0260154723421792,0.0745307453353532,0.0007184613459872,0.0004728053642392,0.0001058685021146,-2.1,15.3,77.8,9.0
2.7428e-06,9.814e-07,1.212e-07,1.945e-07,1.356e-06,4.599e-07,210.3501079823,90.1872249605,147.1313577479,131.4607464645,1409.0757686730306,290.23398683794824,0.0033724680704987,32.1731638418,14.1974644088,74.9615819209,29.2752314235,50.0906779661,15.2653830756,-4.0453491102,17.136206065,-58.1492844238,63.5057839314,-61.1843976742,1.7232574574,-2.3568788029,2.3927030973,-4.5397132395,3.0346379364,-7.4936499828,3.054080742,-3.4008143496,17.1600641263,-53.9266416176,61.835125265,51.3086310392,77.3376073928,160.3846,161.741,173.4371,0.0021328531059649,0.0399968718115955,0.0771663426789348,0.0003046052687045,0.0006523625040096,0.0001028701357183,-2.1,15.3,77.8,9.0
2.5802e-06,9.263e-07,1.809e-07,1.543e-07,1.2997e-06,4.531e-07,158.4176194071,49.7509590735,93.1049321815,91.2007494023,1155.4838621077422,270.87527199453496,0.0025359190656528,43.894966443,12.6162276254,140.9239597315,65.7739353205,134.3281208054,78.2995001344,-1.2760056075,21.7399153607,-59.8296329151,61.2874288744,-60.9595772041,1.534681725,-2.7614584618,2.4534136547,-5.1102498108,3.1081836194,-7.4265926565,3.1828337564,-1.7013939139,21.9981088264,-63.8497345917,60.6535647303,47.0977471291,73.1029587783,160.2823,166.6771,181.2919,0.00501358588426,0.0576130089815202,0.0795907024840371,0.0007822370095112,0.0007519824633244,8.714297378175372e-05,-2.1,15.3,77.8,9.0
2.4347e-06,9.703e-07,1.453e-07,1.478e-07,1.0348e-06,4.511e-07,126.2185630079,30.8914258457,30.8609662686,70.8210297794,1001.6984136672222,241.9591088188357,0.0015378544844051,58.9910989011,9.9221614482,298.5695604396,78.264822539,279.0739010989,134.0108522859,4.567207607,21.5619544557,-42.9444766563,56.1485063866,-60.0310573578,1.2279217555,-1.8556790642,2.1935241439,-4.1020316199,2.8516843023,-5.7924535916,2.9937153942,6.0943190346,20.5946477842,-38.728407804,53.1158991661,67.4977084062,77.8943178844,162.152,173.4837,189.363,0.0376245255652812,0.0766510865262719,0.0814528860769087,0.0019870935577607,0.0007543807496878,5.605317887533048e-05,-2.1,15.3,77.8,9.0
2.3197e-06,9.664e-07,1.9e-09,1.188e-07,8.778e-07,4.04e-07,126.1310571165,47.5690138143,11.450000325,65.0748487253,864.7575776071212,196.4547167886396,0.001369408360601,60.6135135135,6.6675623068,284.2643783784,80.6454023942,304.5314594595,129.4024283348,-0.3340303636,12.6746678004,-41.9464758289,45.4131504869,-59.3670287662,1.157221319,-1.8446716391,1.9571147129,-4.1891593014,2.5830659821,-5.1890256686,2.892391551,0.3737232858,12.477304128,-40.7267887625,44.8940914901,70.6248896122,86.1995988295,168.9351,182.166,197.5726,0.0965494833130838,0.0945876112733048,0.0823542617675569,0.0026450587604984,0.000653699450292,1.5523958022198363e-05,-2.1,15.3,77.8,9.0
