CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,SED_AVE,SED_STD,SED_GRD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,FRE_DG_AVE,FRE_DG_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_DG_AVE,EGR_DG_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,DXT_200,DXT_400,DXT_600,FDM_200,FDM_400,FDM_600,SDM_200,SDM_400,SDM_600,V_UP,V_TN,AGE,MR_GCMT
4.3492e-06,2.0991e-06,3.406e-07,2.009e-07,2.2862e-06,1.131e-06,253.2899144184,81.8722284285,-216.4027481136,72.7217592289,209.3157645778,12.301010182017322,0.0002008593266398,198.8019689119,50.8361336371,361.6004145078,85.841098638,245.0973056995,111.4377941814,15.518028802,50.0188065066,-25.4216049198,123.3909798473,-1.9642992343,6.3349678433,-1.2735375049,5.8489906129,-3.0274548113,6.0797179156,-4.2148414455,5.5361134188,17.070280993,48.5639811182,-26.0080763857,124.170668352,184.2240409851,45.4780913801,241.7615,242.561,243.6604,0.0098872900413943,0.0310274096564084,0.0400467583496557,0.0003605946624531,0.0002609936765892,0.0002888290679012,-5.0,-5.0,58.0,8.6
4.3032e-06,2.2845e-06,-1.9e-09,3.176e-07,1.8601e-06,1.1545e-06,267.7714648527,137.6322258331,-218.4239164016,119.2884945304,203.1065298850638,7.812019206666752,6.20923469273621e-05,191.175,44.5708811056,437.7832474227,100.6982670039,261.691443299,97.1600515304,17.9289358238,49.3072097212,-35.444034575,116.9851780862,-1.8035143187,6.1570655244,-1.2836376582,5.6747115568,-3.1608292309,5.9027355445,-4.0425052878,5.3992578725,19.0986805905,47.6002620381,-36.6283442094,112.3913174125,181.7072196415,49.6042734308,242.3715,245.3261,247.2723,0.0053425460676563,0.0252753309794097,0.0329851200912071,0.0001116193473488,0.0001939267722842,0.0002746889726268,-5.0,-5.0,58.0,8.6
4.3938e-06,2.5738e-06,7.1e-09,3.378e-07,2.1605e-06,1.2155e-06,292.6316999882,144.1735469031,-260.2794628092,126.1051748735,224.18618581673684,31.83489921061261,0.0002107965593167,193.9801685393,58.3690627756,450.5996067416,288.8245371579,255.6463483146,140.439428879,9.5155175321,47.4407129427,-16.6159158425,135.4531463905,-0.8712671137,6.4733039714,-0.6221670047,6.0296519119,-2.5913474838,6.234226025,-3.6341579455,5.7244749986,11.1097569102,45.22711222,-17.3595271166,131.9492002311,188.9240506911,44.0225240268,243.0921,247.605,250.1973,0.0108135513262525,0.0210606146224059,0.0262720166981987,0.0004009459869236,0.0001411653975703,0.000261229794127,-5.0,-5.0,58.0,8.6
4.3621e-06,2.7085e-06,2.008e-07,2.361e-07,2.3761e-06,1.6954e-06,282.8599753996,159.3046773871,-252.2566399391,149.9086021256,267.1533626058913,79.65250402912925,0.0004296717678915,154.9901123596,28.9785310882,305.4229213483,113.1254715275,148.3295505618,50.6632235899,12.6599235075,49.1850593882,-20.5117417315,135.1802088388,-0.4886707966,6.7452291383,-0.5851643985,6.2909617446,-2.6224536297,6.5002266178,-3.4477217275,6.0089346536,11.8379885717,50.4753670062,-19.828573923,131.2057414681,188.2426137057,39.4344971634,244.7904,249.5287,252.4691,0.0227379241511595,0.0179209432249221,0.0198770660582316,0.0005122710737725,0.0001112597210819,0.0002495657169171,-4.6,-4.6,58.0,8.6
4.2689e-06,2.4528e-06,-2.536e-07,4.364e-07,2.4574e-06,1.4641e-06,268.118170256,132.2782264848,-250.7273160206,127.024191429,310.6336241377021,125.9707592015905,0.0004348026153181,157.7969897959,30.6590727095,313.1300510204,94.8889324179,122.663877551,47.0477424502,18.978995062,47.1059267477,-29.6567861531,136.1938966553,-0.6822372774,7.0037681966,-1.1607565295,6.5454035969,-3.2421321161,6.7555578272,-3.9317596141,6.2853778436,19.5107331875,46.2668891253,-32.6646252937,132.8318891977,194.6116746797,46.1908584729,247.7358,251.1715,254.1167,0.0337414477842184,0.0152319598815099,0.0137469171252684,0.0002918892773238,0.0001079333778384,0.0002403594452667,-4.6,-4.6,58.0,8.6
4.4949e-06,1.9424e-06,1.49e-08,5.275e-07,2.6622e-06,1.0937e-06,286.4742632103,166.2396569671,-251.8640892059,164.3238337496,365.62611372390114,158.1145036081393,0.0005499248958619,193.0142944785,52.8111947833,350.7952147239,140.2803612855,164.7816564417,122.8609547179,20.1210586884,50.7291035042,-23.244723236,142.5585994356,0.4908449628,7.3061773913,-0.5485439462,6.8505009189,-2.5992643475,7.0572355439,-3.168408347,6.5924580246,21.4313432828,49.0381670858,-22.0293967317,141.894427695,185.3102405895,45.7592501573,251.3839,252.5421,255.1632,0.0359587390033098,0.0123373652770633,0.007817326918006,0.0002052340687391,0.0001294805339341,0.0002337655880069,-4.6,-4.6,58.0,8.6
4.1571e-06,1.2513e-06,6.493e-07,6.925e-07,1.3984e-06,6.866e-07,290.1322225249,181.5467182129,-260.0101907772,168.9782859405,412.1982488739101,172.77860287154544,0.0004657213515,203.9688888889,48.836012921,865.7746296296,235.1141783331,453.907654321,158.4271810197,14.975997379,50.8723927288,-15.042594246,141.3414286675,1.3845853978,7.3499850343,-0.3032038729,6.8524670993,-2.3034848221,7.0615827872,-2.6241361509,6.6676010106,16.5621905708,48.3810736532,-15.8252127232,138.3727658782,179.3133434229,47.0647816476,254.5479,253.5872,255.625,0.0250956692327132,0.0086805831450861,0.0021559257195798,0.0007063969153575,0.0001693099384419,0.0002294438353644,-3.3,-3.3,63.0,8.6
4.0309e-06,1.1642e-06,-1.07e-08,1.62e-07,1.6422e-06,4.952e-07,275.4835315942,118.7883737652,-267.5467907836,116.5489007174,425.34398485263046,169.71282579225485,0.0001314573597872,200.1585057471,37.1480490207,566.6703448276,227.5768880022,357.0262427746,185.0512467352,5.2303434047,51.9747183258,-15.9722421417,135.112861083,1.9673108093,7.2420618459,-0.374481735,6.7040231839,-2.3210992421,6.914207091,-2.3865361976,6.4995882821,5.3836298736,51.4438279004,-16.4422457792,132.8450806437,170.0014466943,43.211760471,255.9765,254.2082,255.5131,0.0065841607389647,0.0039117349319417,0.0036765348095299,0.0009166769071357,0.0002174855355649,0.0002266361413469,-3.3,-3.3,63.0,8.6
4.0556e-06,1.288e-06,-1.216e-07,1.316e-07,1.8529e-06,6.729e-07,295.0406423834,92.870662933,-289.7683928569,92.2537881996,424.0664830257894,150.83497549117422,1.2775018268410544e-05,132.4856701031,15.6222117451,331.022628866,123.8623433527,168.4859793814,43.8222905587,18.2266536178,49.0637850504,-8.1740601455,125.4519589274,2.8356216588,6.9612382572,-0.1560452412,6.4084709356,-2.0265968993,6.6149565033,-1.7166339237,6.2180485626,17.6664549232,50.5765090776,-6.9114779275,123.4718716301,170.7127801829,49.6372364041,255.1666,254.2857,254.8345,0.0164379685321851,0.0022723906545391,0.0093163845292224,0.0006112908301874,0.0002631633613571,0.0002243013218902,-3.3,-3.3,63.0,8.6
4.024e-06,1.2297e-06,-3.398e-07,2.818e-07,1.7034e-06,6.813e-07,269.8654514059,104.5030205979,-264.855679245,105.4193658865,390.5452322911312,122.71692869507572,0.0003352125073465,121.458317757,23.7193499417,285.0929906542,127.927726319,126.9386915888,39.63881014,23.5046905718,47.4878029597,-7.5437823633,123.5212933269,3.0155715871,6.8277783098,-0.5214063079,6.316771091,-2.3432990791,6.5095186497,-1.7690746946,6.1383887595,23.8982240826,47.3065155133,-5.825734743,123.4228009238,179.0652482641,53.6568292679,252.8692,253.7065,253.5952,0.0243265633348059,0.0090461646780966,0.0148924150089222,0.0002026946146768,0.000296863848944,0.0002212608353073,-6.0,-6.0,63.0,8.6
4.1217e-06,1.2597e-06,-5.734e-07,5.45e-07,2.3265e-06,7.967e-07,286.192708236,107.054996542,-278.9097145438,106.5432165225,310.3056069199082,89.11781538527644,0.0008023962537122,110.2975369458,51.0135818855,211.4271921182,51.2716178652,102.3449261084,30.2888559775,12.7061518159,47.4080093369,-20.1995806441,116.8969313822,3.5762095503,6.6832381566,-0.6579942479,6.1750371764,-2.3545470518,6.4014900474,-1.4192769583,5.9984602168,12.7871036922,47.0201198999,-21.4103328016,115.2472004003,172.6524598739,54.4777385214,250.7727,252.387,251.803,0.01456549032502,0.0166784300578812,0.0203734226088702,0.0006959707911791,0.0003116393434102,0.0002163129408841,-6.0,-6.0,63.0,8.6
4.3124e-06,1.8098e-06,-3.196e-07,4.233e-07,2.2601e-06,1.0577e-06,282.0023495697,112.2948240433,-275.6891732529,111.1965229732,222.1231749229485,41.98884779120897,0.0008818243199695,106.5989552239,33.4841628475,277.6676119403,110.2829596913,129.4293532338,35.3276405967,13.9213568633,48.430571612,-3.2832714254,117.3887465602,4.8024905081,6.482443959,-0.1628877468,6.0041291935,-1.7288991082,6.2425237562,-0.6724745935,5.8573626408,14.3620246623,48.5732496594,-3.2393586779,115.0279258497,168.8105249335,52.602326747,250.3517,250.2907,249.4703,0.0057268504624164,0.0244240620428236,0.0256985997933708,0.0006820135660169,0.0003030186891804,0.0002083042652561,-6.0,-6.0,63.0,8.6
4.3974e-06,1.9662e-06,2.2e-08,1.696e-07,2.4857e-06,1.1647e-06,284.8383713042,115.8278549539,-276.1819359681,115.3898690735,234.09053755778567,45.535383460107646,0.0001196736263483,121.2174074074,26.7445922368,295.6403703704,109.5062631504,126.0073544974,40.1549180129,13.9732675495,48.6460087262,5.950495892,117.0388493899,6.2413192137,6.4048881932,0.474382052,5.932961503,-0.9281448501,6.1861397072,0.561675759,5.8598020651,14.1733959304,48.9949138642,6.3483421078,115.9954943593,171.9249923809,50.4490229459,251.5549,247.4394,246.6173,0.0138584438996255,0.0316644132556667,0.0307792540732629,0.0002823996880893,0.000268303149385,0.0001961755818756,-7.3,-7.3,61.0,8.6
4.319e-06,1.8992e-06,2.898e-07,2.825e-07,2.5551e-06,9.694e-07,280.7853255413,153.6553780037,-266.0655280144,148.8990226886,262.4452455308556,59.63317283267278,0.0002835470797306,157.7056441718,31.4435889871,411.4743558282,130.238408973,118.732392638,41.9175040503,10.2594327661,54.3977914185,15.4063524854,119.1665157259,7.553106772,6.3312687141,0.8598893844,5.8225907148,-0.339015397,6.114634317,1.3469653717,5.7266770573,11.2340061076,52.9536342233,14.2040380429,118.3808651949,166.0830192566,43.91908022,252.4512,243.92,243.2742,0.007568317066497,0.0377364967681873,0.0355020334122171,0.0012445552911874,0.0002071737095471,0.0001790541922778,-7.3,-7.3,61.0,8.6
3.9951e-06,1.9396e-06,5.831e-07,5.733e-07,2.5658e-06,1.4461e-06,292.4620676371,222.9114553907,-259.114744677,200.8823451945,274.1872112193192,72.01299800310512,0.0001174196568846,143.0350318471,37.7348553436,356.2078980892,115.1272907434,108.3974522293,34.724139035,11.4879469673,55.4834805535,11.7990625588,108.2803678143,8.4221880774,6.1658754791,0.7820666179,5.5597651615,-0.2260319729,5.9075390302,1.84550891,5.6559883122,12.2469582103,54.8367115513,10.8306210007,108.4064569005,166.3425410918,42.7940747717,250.2733,239.8849,239.4842,0.0428657535591837,0.0420170527517198,0.0397352604955643,0.0020128970069913,0.0001240096961263,0.0001564064120175,-7.3,-7.3,61.0,8.6
3.798e-06,1.9843e-06,1.463e-07,2.978e-07,1.6753e-06,1.0721e-06,285.6226966717,157.158397446,-282.7449640736,156.9460837812,273.38602160384954,81.65415794374663,8.011896154695997e-06,99.4268518519,38.6145742567,196.0508024691,83.4050501104,63.2538509317,22.2880598918,16.9429723201,51.3626286093,20.0698133249,119.6562734609,9.4397951711,6.460828629,0.9355558134,5.7834496185,0.0690583955,6.1666923839,2.5524587431,5.8496243252,17.0233075298,51.2353399235,20.5421346068,118.24746752,168.9420463562,42.5518355288,243.1585,235.5409,235.3036,0.0935530866098317,0.044064125003396,0.0433389835189125,0.0018471633747251,3.307939813257262e-05,0.0001281662727255,-6.0,-6.0,59.0,8.6
3.7338e-06,2.0931e-06,3.394e-07,4.396e-07,1.7448e-06,1.2882e-06,284.2372247084,130.682081061,-289.9210289692,136.5888846334,307.9390894572187,71.60016004182089,0.0003455306785336,90.6498907104,34.0363997857,169.3629508197,83.9603447577,83.3430054645,33.181562252,22.4073144547,45.843640423,18.6579192411,119.6944069796,9.7644033362,6.5599526847,0.5207793718,5.8352286077,-0.2479391893,6.2477589608,2.5986047443,6.0554496758,23.2099136665,44.8229473531,17.4766377008,117.1087107587,171.7405385237,51.8287497184,231.5278,231.1218,230.8031,0.1283759412671832,0.043785222264827,0.0461773797731925,0.0006961228505913,5.815092593326029e-05,9.477931098341976e-05,-6.0,-6.0,59.0,8.6
3.4494e-06,1.776e-06,5.683e-07,4.672e-07,2.1549e-06,1.2395e-06,284.8303143875,142.8905088853,-285.0564093675,146.3716735966,331.83929317513406,52.46869736132719,0.0002390020371791,135.8354497354,44.6490410075,303.7804232804,107.116556587,89.1096296296,32.5033824104,23.630827089,46.1098913353,7.285574147,130.7587166773,9.8507968124,6.9680612204,-0.0624899225,6.1945228232,-0.7463643121,6.6498090693,2.4731443962,6.333107188,24.1057138536,45.8716144232,6.9295896268,127.6278169313,156.1240827661,53.7406603563,218.2218,226.8455,226.0661,0.1276457805677369,0.0415691794823556,0.0481309416647439,0.0009110042054945,0.0001191322650065,5.71240942751517e-05,-6.0,-6.0,59.0,8.6
3.2042e-06,1.8153e-06,3.821e-07,3.082e-07,2.0241e-06,1.1808e-06,285.9743983587,170.914599263,-260.8615250897,173.324101707,312.95134874568816,24.70840813645377,0.0001888794442944,111.8314545455,32.7620106915,278.1283030303,82.2536712315,83.3169090909,29.6130578409,20.9706764224,48.9085825519,7.8785928247,129.5848045174,10.5373260823,7.0771429438,-0.1336046696,6.2535792996,-0.6777050534,6.7460263774,2.7942111072,6.5266042201,21.7921647266,47.8630816631,6.793084917,127.2138430938,140.6732889365,57.0099820121,207.1548,222.8626,221.1866,0.0895320727377652,0.0383002104191763,0.0491051870939881,0.0021439729322755,0.0001357370129655,1.6903372714608902e-05,-5.7,-5.7,58.0,8.6
2.9889e-06,1.9628e-06,1.822e-07,2.454e-07,1.8041e-06,1.3888e-06,338.4297028224,187.1281425827,-283.8185930598,202.5810709175,310.2407471339166,19.10888956414924,2.7106016117715016e-05,74.0775,24.9520841708,198.3854761905,71.1611354671,93.6048214286,39.2752872132,19.1211309105,46.6316248443,7.3851829701,118.3052360336,11.0201944943,6.8790471282,-0.2984937604,5.9929314063,-0.7722530701,6.5104657166,2.9901065271,6.2810685634,19.4102336191,46.3121447163,7.0235464012,117.0630838112,134.0568338507,60.6522992283,201.3581,219.2139,216.2666,0.0299603373696136,0.0351946712286636,0.049033499699141,0.0024997196778046,0.0001008649821764,2.6587884831337535e-05,-5.7,-5.7,58.0,8.6
2.8825e-06,1.9152e-06,-7.73e-08,1.835e-07,1.6264e-06,1.0866e-06,284.4426283096,141.6035383482,-288.8174813367,143.9157372022,310.2792988023895,16.60236188447687,3.8551668472885937e-07,63.1176608187,28.0641684166,122.5350292398,37.4408255516,55.2149707602,23.6108591177,19.5597332395,45.6690452572,16.1728559142,110.739610784,11.8781713715,6.6596319451,0.0048042019,5.748299808,-0.4295515525,6.2666207384,3.6695010154,6.0474176696,19.7877246863,44.6563119362,14.2468560763,109.6362077373,131.9308378863,65.5274295186,201.7191,215.8129,211.4131,0.0279750370305707,0.0334896877018067,0.0478751003867443,0.0019425074906778,2.94312369239304e-05,7.059681079853125e-05,-4.8,-4.8,53.0,6.6
2.9507e-06,2.0153e-06,-1.062e-07,1.277e-07,1.2216e-06,1.0494e-06,273.4941221678,138.1320279238,-265.7929760114,143.4428092212,334.8698245399684,27.396493704358296,0.0002459052573757,82.1283040936,27.3260895203,153.0142105263,74.2279392934,52.815497076,20.4029865708,19.7404595613,46.6578609412,36.8977994574,112.6281834403,13.0125566514,6.5695804186,0.6470773023,5.6551556024,0.243606462,6.1608337953,4.5353167439,5.98800255,20.3883395291,46.104978221,36.4115365179,110.9542953579,141.705498778,66.4881296759,206.873,212.4636,206.7361,0.0640116499057379,0.0340865891513249,0.0456118838665983,0.0007455217291642,8.13251344905524e-05,0.0001148555053419,-4.8,-4.8,53.0,8.6
2.9946e-06,1.9562e-06,-2.098e-07,3.275e-07,1.52e-06,1.2289e-06,280.6160430089,170.8747949301,-257.926791093,172.865996948,386.5567010244063,31.46715738849956,0.0005168687648443,90.5905172414,17.3777387081,193.4615517241,88.2028249177,76.5791954023,19.5431584418,22.1251272857,47.9711046864,27.9778809378,104.8713926537,12.9486104704,6.3114838389,0.2273159171,5.4022424824,-0.1894125196,5.8898760568,4.3521630876,5.6914447591,23.5211618913,45.8413298222,26.4098912974,104.8627315322,132.4771294708,77.1201155254,213.866,208.9115,202.3462,0.0664551478334392,0.0372565174609539,0.0422477970180642,0.0007011050730662,0.0001782897265348,0.0001584258924883,-4.8,-4.8,53.0,8.6
3.1705e-06,1.4138e-06,3.512e-07,4.351e-07,2.1513e-06,7.545e-07,307.0656391973,227.5868583025,-251.0214854603,228.1070924861,513.7854089224625,74.06634658249202,0.0012722870789805,122.3473972603,37.0297819987,758.5769863014,364.2505221842,300.7556849315,152.9353987169,18.4889392142,51.2131825626,13.7110078012,93.468333912,13.079595026,5.6102349312,-0.0887176154,4.722695513,-0.4475245827,5.1834843707,4.2760955009,5.0346016625,17.6693039874,52.4688187737,13.0098392574,89.508048718,100.2080706685,71.5028107899,219.1276,204.9175,198.3522,0.0340158643813639,0.0424865292072687,0.0378130159860176,0.001949138898782,0.0002372825516163,0.0002000818017265,-3.7,-3.7,52.0,8.6
2.8317e-06,1.1814e-06,5.073e-07,5.145e-07,1.7904e-06,9.894e-07,289.7372212226,174.5826921611,-279.8535157526,175.3944259594,618.7832339706881,19.178867925415016,0.0010499782504822,131.690060241,35.8949602211,821.2021084337,402.0673702356,362.0542771084,171.2191029179,18.3041355113,49.0929334706,13.6429391384,86.9154428717,13.0629719536,5.5059315976,-0.2846281928,4.5531419182,-0.6926931883,5.0187610748,4.1257474795,4.8311443534,18.9749330162,47.9766143743,13.0091514485,85.1034183987,96.0147044818,75.7734776198,219.5788,200.3366,194.8581,0.0245614655165169,0.0485118714850771,0.0323736137724814,0.0025743726538299,0.0002320501432705,0.0002380960968896,-3.7,-3.7,52.0,6.9
2.5164e-06,1.146e-06,2.091e-07,2.356e-07,1.2054e-06,6.633e-07,272.0800055836,141.7046498822,-277.2528014598,144.1196492507,619.6503821646733,13.893023688651065,8.671481939851456e-06,78.6340625,37.4063284412,183.7385416667,101.5012390316,79.889375,49.4470184961,21.0622341123,39.2514227722,20.5194665478,71.8467156238,13.4318266831,4.9304040086,0.0480546411,4.0176413212,-0.4271287272,4.4363470643,4.5676790047,4.3274098991,21.5631560418,38.3570687365,20.2501440794,71.5230551944,109.2612783925,74.0375935052,213.6812,195.1834,191.9586,0.086880118996152,0.0535454461175431,0.0260458309040246,0.0023333735558611,0.0001493732681978,0.0002701100866983,-3.7,-3.7,52.0,6.4
2.5147e-06,1.3198e-06,-3.7e-08,2.882e-07,9.95e-07,8.464e-07,282.5244661003,139.2601231426,-265.6058564704,154.9669055681,607.7016182330404,18.88210200452557,0.0001194876393163,64.080726257,31.5666846874,103.0850837989,65.2315075135,50.5740782123,27.0293347288,16.6559950369,36.3843960023,45.5182413986,63.0785613086,14.6938216204,4.1529471574,1.1422709026,3.3116756511,0.699654719,3.6727360466,5.6709895671,3.528258093,16.9433212252,35.8694627355,44.9008116396,61.8385894154,113.9796854428,67.9025841761,202.031,189.664,189.7335,0.1348554869753957,0.0556593000205395,0.0190117839140834,0.0012915636868485,4.74845479291882e-05,0.0002931787984792,-3.2,-3.2,52.0,6.9
2.663e-06,1.5611e-06,-1.008e-07,3.437e-07,1.374e-06,9.132e-07,303.3347909217,179.7152394554,-289.946088445,177.7229347552,497.5173825633673,74.58085602557989,0.0011018423566967,44.616954023,15.9770230287,79.4329310345,42.9229460782,30.9274137931,12.7299848616,16.024625423,33.9832624273,50.4374955973,54.4877135598,15.0237420643,3.4832446477,1.3979892507,2.6957179355,0.9716021707,3.0027601036,5.9540501521,2.8717191422,16.4193661534,33.5595782783,49.5418467511,52.9532721782,110.7086619882,68.8779026012,187.1945,184.1667,188.2401,0.1509910382766182,0.0532229707606231,0.011531612584742,0.0004056339919416,0.0002151976004644,0.0003040351183119,-3.2,-3.2,52.0,8.3
2.7011e-06,1.7977e-06,1.546e-07,2.62e-07,1.1575e-06,8.398e-07,266.1468901022,136.8489685671,-260.1271947032,132.8767895739,450.58005901296974,73.53931514295452,0.0004693732355039,34.0188372093,16.4107176351,56.6438372093,12.4797919602,41.0570348837,11.83224,15.3580121917,32.8033502066,34.9871279472,44.5550984855,14.5402151353,2.8212281154,0.8734285531,2.0704532666,0.4758146383,2.3351803867,5.5052370484,2.2353477692,15.5020682163,32.568879123,34.7270580372,42.6378502019,94.109505746,76.4721675243,172.7925,179.2092,187.5054,0.1301853588482689,0.0452828058669673,0.0039466146558294,0.0015811298547701,0.0004428375313412,0.0002995584898725,-3.2,-3.2,52.0,8.3
2.4856e-06,2.0314e-06,1.142e-07,4.872e-07,9.416e-07,1.4024e-06,280.4858122261,127.3641312596,-272.2568183891,124.8758518032,503.3939424764949,74.68446861378894,0.0005281388346352,31.1209039548,10.515161036,62.8637853107,15.7709844359,40.4161581921,17.0008674733,20.797340229,29.1357115458,23.8119977384,35.2176902281,13.8326505615,2.3223430878,0.216680643,1.6337179801,-0.1628997164,1.8373147167,4.7960227096,1.7440762945,21.0583109977,29.1121175746,24.1008223126,34.0955834532,89.6121647486,84.275110492,162.2982,175.357,187.5177,0.0786860005662732,0.0317844229707961,0.003339440215262,0.0025367770470583,0.0006517546708264,0.0002773461647024,-3.0,-3.0,52.0,8.3
1.9109e-06,1.1177e-06,2.46e-07,5.253e-07,1.2075e-06,8.054e-07,297.6458873347,137.2446596384,-252.5669034644,164.6726110003,712.7225108427644,120.17336448205296,0.0020932856836626,73.6237765957,28.5691538591,163.107606383,67.1567330564,68.7668085106,27.4612519361,23.6576074089,32.9615533519,15.5792153397,38.2735671479,13.2704005034,2.1130058117,-0.2880842524,1.5117394659,-0.6335448032,1.6425886913,4.3426244988,1.5474171021,23.8026545303,32.6448486322,16.0790721185,37.3397709507,90.1735915693,88.6047752557,158.0782,173.1289,188.2216,0.0194396879471915,0.0136028521742582,0.0098412034270345,0.0028136983707665,0.0008069258405163,0.0002362484158319,-3.0,-3.0,52.0,8.3
1.4116e-06,9.886e-07,1.041e-07,1.629e-07,7.972e-07,7.1e-07,275.1743834646,98.8659227449,-236.5549353047,97.1073341104,904.1778800896668,207.34609639466743,0.001914553692469,102.5056502242,25.4518634099,217.4434080717,58.377828014,100.6696860987,27.5137392893,26.1381180459,31.7226697145,13.8851015676,40.3134868948,12.6290760661,2.0800688574,-0.7151512662,1.5487117665,-1.0559885106,1.614888611,3.8322426192,1.5224164727,26.5003566828,30.9774497967,13.4255866723,38.9450512228,113.7083712632,94.6394871193,160.8182,172.9101,189.5143,0.0559492453497498,0.0081482930248805,0.0151145137681636,0.0023464202589267,0.0008822951272948,0.0001767758462555,-3.0,-3.0,52.0,8.3
1.0616e-06,9.571e-07,-1.781e-07,1.474e-07,3.253e-07,5.977e-07,227.7809601198,68.9888804537,-226.6197820076,72.4456999942,872.725587502564,208.9469876075046,0.000314522925871,68.7307335907,20.5128346639,153.3297683398,48.0147676521,92.9943243243,29.8616276,20.73280916,28.7568253034,15.2046083441,41.4265197978,12.2046910082,1.9845772856,-0.8792749227,1.5716151997,-1.2110358705,1.5714554473,3.623718914,1.5550607078,21.4402300539,28.1163189522,14.2608855969,41.9777475871,138.2345554266,93.7967447298,169.3627,174.8879,191.2474,0.1034569690733306,0.0296548159314194,0.0187141642784352,0.0012679118808277,0.0008643280172499,0.0001013023219824,-7.0,-7.0,52.0,8.3
1.5623e-06,9.238e-07,-1.087e-07,3.122e-07,7.389e-07,4.923e-07,209.9437002036,51.1363088239,-209.0241535627,51.6389307859,852.71648803705,159.91096886209533,0.0002000909946551,85.5171823204,29.8668062078,181.5979005525,59.9132607188,89.0172375691,28.6207557126,13.5688650552,26.8365617344,21.201178622,38.2716953413,12.963915396,1.3688584856,-0.4966509701,1.1448256417,-0.7420789438,1.1219881525,4.017911389,1.1318061204,13.5581512041,27.0942922729,21.6425842579,36.7824533337,87.3785686451,88.8121544056,181.0503,179.0172,193.2325,0.1201477683879186,0.0501909637036107,0.0202837277289542,0.0003352862474793,0.0007524403986907,2.530663955633147e-05,-7.0,-7.0,52.0,8.3
1.7151e-06,8.891e-07,1.711e-07,3.358e-07,1.2834e-06,4.505e-07,209.1056018803,45.9241847092,-210.2516807197,48.0079552719,849.9773732061193,121.87223137875576,2.7391148309307e-05,161.841,50.2210801105,247.4105384615,60.9415975695,103.9134615385,32.6159290416,18.2269886878,31.8669856562,1.6122453344,49.4328018235,12.2996070817,1.2401241663,-1.1234325862,1.3919058183,-1.376525961,1.3628707698,3.2262667168,1.3805453613,18.5411957285,31.9518005494,1.6438321785,47.081611646,52.061748409,95.5287548604,192.5926,185.0193,195.2521,0.1052423805111767,0.0669568789614033,0.019589402959102,0.0011466880658186,0.0005566223870745,7.937800981919466e-05,-7.0,-7.0,52.0,9.3
1.4878e-06,1.1574e-06,4.12e-07,4.399e-07,5.349e-07,8.219e-07,214.8619363959,43.1364389455,-210.2962561654,42.8237379746,800.7029129182729,104.0512995536734,0.0004927446028784,215.9679746835,61.5427485035,276.9525316456,100.5476396436,100.565443038,26.9516305276,17.1860644941,36.1977452169,1.9753646015,48.8717710335,12.1837682824,1.3236127363,-0.9793175144,1.4559366254,-1.3059746921,1.4261727773,3.2193539199,1.4661223462,16.988322329,35.491481617,2.6362698315,46.59216021,55.8023629532,91.8350066152,201.3357,192.4064,197.0733,0.0703159569150836,0.0780281204486239,0.0165524203859157,0.0015663937916426,0.0002930110149243,0.0001721819775097,-4.5,-4.5,49.0,9.3
1.4097e-06,1.0924e-06,1.258e-07,4.606e-07,5.821e-07,7.028e-07,221.6106608223,49.0653266089,-216.1906383291,53.9326491485,753.8771225949359,90.28749448807484,0.0004682579032333,204.7037142857,55.3757388257,326.5484285714,153.9789804081,121.0565714286,85.7645854882,21.2747963241,40.3186404924,24.1282118083,43.6068354493,12.9456086047,1.5514646863,0.0531764216,1.4458660054,-0.408125784,1.3801373222,3.9700179882,1.3909784475,20.6161910304,41.0629332132,24.761340462,41.9304312493,66.2433194994,77.5878179397,206.2324,200.5211,198.4648,0.0329554129026211,0.0819135166148745,0.0112669706220245,0.0012989486950596,8.489062675391665e-05,0.0002573240366042,-4.5,-4.5,49.0,9.3
1.0322e-06,1.0194e-06,2.501e-07,2.756e-07,6.801e-07,6.168e-07,231.6478833891,70.7669309322,-224.4644997809,68.0708588726,732.1964954338317,108.20780913997773,0.000216806271611,230.4321764706,94.9425082537,649.0457647059,467.7049479316,421.3970588235,396.3627586837,25.0390380963,44.0914117967,25.0921418442,59.369720119,12.9510165073,2.3816686945,0.4940226577,2.1524240517,-0.1128435613,2.0299164501,4.2853628569,1.963177838,25.529044341,43.8380631564,24.9339684533,57.3714263048,82.3390616424,88.8644611868,207.9226,208.5825,199.2144,0.007655765181086,0.0775880629120545,0.0040084524986681,0.0006198477598782,0.0003636495404102,0.0003279654795439,-4.5,-4.5,49.0,9.3
